Marseille,19009,5.3666,43.3166,1681253,1681253*1681253*1677653*1684853*1674053*1688453*1670453*1692053*1681253*1681253*1677653*1684853*1674053*1688453*1670453*1692053*1681254*1681254*1677654*1684854*1674054*1688454*1670454*1692054*1681252*1681252*1677652*1684852*1674052*1688452*1670452*1692052*1681255*1681255*1677655*1684855*1674055*1688455*1670455*1692055*1681251*1681251*1677651*1684851*1674051*1688451*1670451*1692051*1681256*1681256*1677656*1684856*1674056*1688456*1670456*1692056*1681250*1681250*1677650*1684850*1674050*1688450*1670450*1692050*1681257*1681257*1677657*1684857*1674057*1688457*1670457*1692057*1681249*1681249*1677649*1684849*1674049*1688449*1670449*1692049*
Aola Bay,19011,160.4555,-9.4793,3583604,3583604*3583604*3580004*3587204*3576404*3590804*3572804*3594404*3583604*3583604*3580004*3587204*3576404*3590804*3572804*3594404*3583605*3583605*3580005*3587205*3576405*3590805*3572805*3594405*3583603*3583603*3580003*3587203*3576403*3590803*3572803*3594403*3583606*3583606*3580006*3587206*3576406*3590806*3572806*3594406*3583602*3583602*3580002*3587202*3576402*3590802*3572802*3594402*3583607*3583607*3580007*3587207*3576407*3590807*3572807*3594407*3583601*3583601*3580001*3587201*3576401*3590801*3572801*3594401*
Yalta,19013,34.1666,44.5,1638341,1638341*1638341*1634741*1645541*1631141*1649141*1631141*1649141*1638341*1638341*1634741*1645541*1631141*1649141*1631141*1649141*1638342*1638342*1634742*1645542*1631142*1649142*1631142*1649142*1638340*1638340*1634740*1645540*1631140*1649140*1631140*1649140*1638343*1638343*1634743*1645543*1631143*1649143*1631143*1649143*1638339*1638339*1634739*1645539*1631139*1649139*1631139*1649139*1638344*1638344*1634744*1645544*1631144*1649144*1631144*1649144*1638338*1638338*1634738*1645538*1631138*1649138*1631138*1649138*1638345*1638345*1634745*1645545*1631145*1649145*1631145*1649145*1638337*1638337*1634737*1645537*1631137*1649137*1631137*1649137*
Chatham Docks,19015,0.5324,51.4046,1389605,1389605*1389605*1386005*1393205*1382405*1396805*1378805*1400405*1389605*1389605*1386005*1393205*1382405*1396805*1378805*1400405*1389606*1389606*1386006*1393206*1382406*1396806*1378806*1400406*1389604*1389604*1386004*1393204*1382404*1396804*1378804*1400404*1389607*1389607*1386007*1393207*1382407*1396807*1378807*1400407*1389603*1389603*1386003*1393203*1382403*1396803*1378803*1400403*1389608*1389608*1386008*1393208*1382408*1396808*1378808*1400408*1389602*1389602*1386002*1393202*1382402*1396802*1378802*1400402*1389609*1389609*1386009*1393209*1382409*1396809*1378809*1400409*1389601*1389601*1386001*1393201*1382401*1396801*1378801*1400401*
Charlestown (St Kitts),19016,-62.5666,17.1499,2623774,2623774*2623774*2620174*2627374*2616574*2630974*2612974*2634574*2623774*2623774*2620174*2627374*2616574*2630974*2612974*2634574*2623775*2623775*2620175*2627375*2616575*2630975*2612975*2634575*2623773*2623773*2620173*2627373*2616573*2630973*2612973*2634573*2623776*2623776*2620176*2627376*2616576*2630976*2612976*2634576*2623772*2623772*2620172*2627372*2616572*2630972*2612972*2634572*2623777*2623777*2620177*2627377*2616577*2630977*2612977*2634577*2623771*2623771*2620171*2627371*2616571*2630971*2612971*2634571*
Santo Antonio,19018,7.4261,1.6447,3182474,3182474*3182474*3178874*3186074*3175274*3189674*3171674*3193274*3182474*3182474*3178874*3186074*3175274*3189674*3171674*3193274*3182475*3182475*3178875*3186075*3175275*3189675*3171675*3193275*3182473*3182473*3178873*3186073*3175273*3189673*3171673*3193273*3182476*3182476*3178876*3186076*3175276*3189676*3171676*3193276*3182472*3182472*3178872*3186072*3175272*3189672*3171672*3193272*3182477*3182477*3178877*3186077*3175277*3189677*3171677*3193277*3182471*3182471*3178871*3186071*3175271*3189671*3171671*3193271*
Monomeros,19019,-74.7833,10.9666,2846852,2846852*2846852*2843252*2850452*2839652*2854052*2836052*2857652*2846852*2846852*2843252*2850452*2839652*2854052*2836052*2857652*2846853*2846853*2843253*2850453*2839653*2854053*2836053*2857653*2846851*2846851*2843251*2850451*2839651*2854051*2836051*2857651*2846854*2846854*2843254*2850454*2839654*2854054*2836054*2857654*2846850*2846850*2843250*2850450*2839650*2854050*2836050*2857650*2846855*2846855*2843255*2850455*2839655*2854055*2836055*2857655*2846849*2846849*2843249*2850449*2839649*2854049*2836049*2857649*
Vigo,19024,-8.7385,42.2334,1720712,1720712*1720712*1717112*1724312*1713512*1727912*1709912*1731512*1720712*1720712*1717112*1724312*1713512*1727912*1709912*1731512*1720713*1720713*1717113*1724313*1713513*1727913*1709913*1731513*1720711*1720711*1717111*1724311*1713511*1727911*1709911*1731511*1720714*1720714*1717114*1724314*1713514*1727914*1709914*1731514*1720710*1720710*1717110*1724310*1713510*1727910*1709910*1731510*1720715*1720715*1717115*1724315*1713515*1727915*1709915*1731515*1720709*1720709*1717109*1724309*1713509*1727909*1709909*1731509*1720716*1720716*1717116*1724316*1713516*1727916*1709916*1731516*1720708*1720708*1717108*1724308*1713508*1727908*1709908*1731508*
Lofung,19027,155.8666,-7.0666,3497158,3497158*3497158*3493558*3500758*3489958*3504358*3486358*3507958*3497158*3497158*3493558*3500758*3489958*3504358*3486358*3507958*3497159*3497159*3493559*3500759*3489959*3504359*3486359*3507959*3497157*3497157*3493557*3500757*3489957*3504357*3486357*3507957*3497160*3497160*3493560*3500760*3489960*3504360*3486360*3507960*3497156*3497156*3493556*3500756*3489956*3504356*3486356*3507956*3497161*3497161*3493561*3500761*3489961*3504361*3486361*3507961*3497155*3497155*3493555*3500755*3489955*3504355*3486355*3507955*
Ridham Dock,19028,0.7585,51.3831,1393207,1393207*1393207*1389607*1396807*1386007*1400407*1382407*1404007*1393207*1393207*1389607*1396807*1386007*1400407*1382407*1404007*1393208*1393208*1389608*1396808*1386008*1400408*1382408*1404008*1393206*1393206*1389606*1396806*1386006*1400406*1382406*1404006*1393209*1393209*1389609*1396809*1386009*1400409*1382409*1404009*1393205*1393205*1389605*1396805*1386005*1400405*1382405*1404005*1393210*1393210*1389610*1396810*1386010*1400410*1382410*1404010*1393204*1393204*1389604*1396804*1386004*1400404*1382404*1404004*1393211*1393211*1389611*1396811*1386011*1400411*1382411*1404011*1393203*1393203*1389603*1396803*1386003*1400403*1382403*1404003*
Plymouth (Montserrat),19029,-62.2166,16.7,2641777,2641777*2641777*2638177*2645377*2634577*2648977*2630977*2652577*2641777*2641777*2638177*2645377*2634577*2648977*2630977*2652577*2641778*2641778*2638178*2645378*2634578*2648978*2630978*2652578*2641776*2641776*2638176*2645376*2634576*2648976*2630976*2652576*2641779*2641779*2638179*2645379*2634579*2648979*2630979*2652579*2641775*2641775*2638175*2645375*2634575*2648975*2630975*2652575*2641780*2641780*2638180*2645380*2634580*2648980*2630980*2652580*2641774*2641774*2638174*2645374*2634574*2648974*2630974*2652574*
Villaricos,19032,-1.8149,37.2113,1900781,1900781*1900781*1897181*1904381*1893581*1907981*1889981*1911581*1900781*1900781*1897181*1904381*1893581*1907981*1889981*1911581*1900782*1900782*1897182*1904382*1893582*1907982*1889982*1911582*1900780*1900780*1897180*1904380*1893580*1907980*1889980*1911580*1900783*1900783*1897183*1904383*1893583*1907983*1889983*1911583*1900779*1900779*1897179*1904379*1893579*1907979*1889979*1911579*1900784*1900784*1897184*1904384*1893584*1907984*1889984*1911584*1900778*1900778*1897178*1904378*1893578*1907978*1889978*1911578*
Long Island Point,19033,145.2166,-38.3166,4623852,4623852*4623852*4620252*4627452*4616652*4631052*4613052*4634652*4623852*4623852*4620252*4627452*4616652*4631052*4613052*4634652*4623853*4623853*4620253*4627453*4616653*4631053*4613053*4634653*4623851*4623851*4620251*4627451*4616651*4631051*4613051*4634651*4623854*4623854*4620254*4627454*4616654*4631054*4613054*4634654*4623850*4623850*4620250*4627450*4616650*4631050*4613050*4634650*4623855*4623855*4620255*4627455*4616655*4631055*4613055*4634655*4623849*4623849*4620249*4627449*4616649*4631049*4613049*4634649*
Ana Chaves,19036,6.75,0.3499,3229267,3229267*3229267*3225667*3232867*3222067*3236467*3218467*3240067*3229267*3229267*3225667*3232867*3222067*3236467*3218467*3240067*3229268*3229268*3225668*3232868*3222068*3236468*3218468*3240068*3229266*3229266*3225666*3232866*3222066*3236466*3218466*3240066*3229269*3229269*3225669*3232869*3222069*3236469*3218469*3240069*3229265*3229265*3225665*3232865*3222065*3236465*3218465*3240065*3229270*3229270*3225670*3232870*3222070*3236470*3218470*3240070*3229264*3229264*3225664*3232864*3222064*3236464*3218464*3240064*
Mariupol,19039,37.5185,47.0537,1548375,1548375*1548375*1544775*1551975*1541175*1555575*1537575*1559175*1548375*1548375*1544775*1551975*1541175*1555575*1537575*1559175*1548376*1548376*1544776*1551976*1541176*1555576*1537576*1559176*1548374*1548374*1544774*1551974*1541174*1555574*1537574*1559174*1548377*1548377*1544777*1551977*1541177*1555577*1537577*1559177*1548373*1548373*1544773*1551973*1541173*1555573*1537573*1559173*1548378*1548378*1544778*1551978*1541178*1555578*1537578*1559178*1548372*1548372*1544772*1551972*1541172*1555572*1537572*1559172*1548379*1548379*1544779*1551979*1541179*1555579*1537579*1559179*1548371*1548371*1544771*1551971*1541171*1555571*1537571*1559171*
Antwerp,19057,4.3192,51.2868,1396843,1396843*1396843*1393243*1400443*1389643*1404043*1386043*1407643*1396843*1396843*1393243*1400443*1389643*1404043*1386043*1407643*1396844*1396844*1393244*1400444*1389644*1404044*1386044*1407644*1396842*1396842*1393242*1400442*1389642*1404042*1386042*1407642*1396845*1396845*1393245*1400445*1389645*1404045*1386045*1407645*1396841*1396841*1393241*1400441*1389641*1404041*1386041*1407641*1396846*1396846*1393246*1400446*1389646*1404046*1386046*1407646*1396840*1396840*1393240*1400440*1389640*1404040*1386040*1407640*1396847*1396847*1393247*1400447*1389647*1404047*1386047*1407647*1396839*1396839*1393239*1400439*1389639*1404039*1386039*1407639*
Otterham,19147,0.6333,51.3833,1393206,1393206*1393206*1389606*1396806*1386006*1400406*1382406*1404006*1393206*1393206*1389606*1396806*1386006*1400406*1382406*1404006*1393207*1393207*1389607*1396807*1386007*1400407*1382407*1404007*1393205*1393205*1389605*1396805*1386005*1400405*1382405*1404005*1393208*1393208*1389608*1396808*1386008*1400408*1382408*1404008*1393204*1393204*1389604*1396804*1386004*1400404*1382404*1404004*1393209*1393209*1389609*1396809*1386009*1400409*1382409*1404009*1393203*1393203*1389603*1396803*1386003*1400403*1382403*1404003*1393210*1393210*1389610*1396810*1386010*1400410*1382410*1404010*1393202*1393202*1389602*1396802*1386002*1400402*1382402*1404002*
St John's (Antigua),19153,-61.8577,17.1229,2623781,2623781*2623781*2620181*2627381*2616581*2630981*2612981*2634581*2623781*2623781*2620181*2627381*2616581*2630981*2612981*2634581*2623782*2623782*2620182*2627382*2616582*2630982*2612982*2634582*2623780*2623780*2620180*2627380*2616580*2630980*2612980*2634580*2623783*2623783*2620183*2627383*2616583*2630983*2612983*2634583*2623779*2623779*2620179*2627379*2616579*2630979*2612979*2634579*2623784*2623784*2620184*2627384*2616584*2630984*2612984*2634584*2623778*2623778*2620178*2627378*2616578*2630978*2612978*2634578*
Dakar,19162,-17.4203,14.6775,2714225,2714225*2714225*2710625*2717825*2707025*2721425*2703425*2725025*2714225*2714225*2710625*2717825*2707025*2721425*2703425*2725025*2714226*2714226*2710626*2717826*2707026*2721426*2703426*2725026*2714224*2714224*2710624*2717824*2707024*2721424*2703424*2725024*2714227*2714227*2710627*2717827*2707027*2721427*2703427*2725027*2714223*2714223*2710623*2717823*2707023*2721423*2703423*2725023*2714228*2714228*2710628*2717828*2707028*2721428*2703428*2725028*2714222*2714222*2710622*2717822*2707022*2721422*2703422*2725022*
Louisiana Offshore Oil Port,19167,-90.0166,28.8833,2202299,2202299*2202299*2198699*2205899*2195099*2209499*2191499*2213099*2202299*2202299*2198699*2205899*2195099*2209499*2191499*2213099*2202300*2202300*2198700*2205900*2195100*2209500*2191500*2213100*2202298*2202298*2198698*2205898*2195098*2209498*2191498*2213098*2202301*2202301*2198701*2205901*2195101*2209501*2191501*2213101*2202297*2202297*2198697*2205897*2195097*2209497*2191497*2213097*2202302*2202302*2198702*2205902*2195102*2209502*2191502*2213102*2202296*2202296*2198696*2205896*2195096*2209496*2191496*2213096*
Vivero,19168,-7.5952,43.6695,1670324,1670324*1670324*1666724*1673924*1663124*1677524*1659524*1681124*1670324*1670324*1666724*1673924*1663124*1677524*1659524*1681124*1670325*1670325*1666725*1673925*1663125*1677525*1659525*1681125*1670323*1670323*1666723*1673923*1663123*1677523*1659523*1681123*1670326*1670326*1666726*1673926*1663126*1677526*1659526*1681126*1670322*1670322*1666722*1673922*1663122*1677522*1659522*1681122*1670327*1670327*1666727*1673927*1663127*1677527*1659527*1681127*1670321*1670321*1666721*1673921*1663121*1677521*1659521*1681121*1670328*1670328*1666728*1673928*1663128*1677528*1659528*1681128*1670320*1670320*1666720*1673920*1663120*1677520*1659520*1681120*
Noro,19169,157.1984,-8.2224,3540371,3540371*3540371*3536771*3543971*3533171*3547571*3529571*3551171*3540371*3540371*3536771*3543971*3533171*3547571*3529571*3551171*3540372*3540372*3536772*3543972*3533172*3547572*3529572*3551172*3540370*3540370*3536770*3543970*3533170*3547570*3529570*3551170*3540373*3540373*3536773*3543973*3533173*3547573*3529573*3551173*3540369*3540369*3536769*3543969*3533169*3547569*3529569*3551169*3540374*3540374*3536774*3543974*3533174*3547574*3529574*3551174*3540368*3540368*3536768*3543968*3533168*3547568*3529568*3551168*
Roscoff-Bloscon,19171,-3.9786,48.7228,1486760,1486760*1486760*1483160*1490360*1479560*1493960*1475960*1497560*1486760*1486760*1483160*1490360*1479560*1493960*1475960*1497560*1486761*1486761*1483161*1490361*1479561*1493961*1475961*1497561*1486759*1486759*1483159*1490359*1479559*1493959*1475959*1497559*1486762*1486762*1483162*1490362*1479562*1493962*1475962*1497562*1486758*1486758*1483158*1490358*1479558*1493958*1475958*1497558*1486763*1486763*1483163*1490363*1479563*1493963*1475963*1497563*1486757*1486757*1483157*1490357*1479557*1493957*1475957*1497557*1486764*1486764*1483164*1490364*1479564*1493964*1475964*1497564*1486756*1486756*1483156*1490356*1479556*1493956*1475956*1497556*
Bruges,19174,3.2166,51.2166,1396832,1396832*1396832*1393232*1400432*1389632*1404032*1386032*1407632*1396832*1396832*1393232*1400432*1389632*1404032*1386032*1407632*1396833*1396833*1393233*1400433*1389633*1404033*1386033*1407633*1396831*1396831*1393231*1400431*1389631*1404031*1386031*1407631*1396834*1396834*1393234*1400434*1389634*1404034*1386034*1407634*1396830*1396830*1393230*1400430*1389630*1404030*1386030*1407630*1396835*1396835*1393235*1400435*1389635*1404035*1386035*1407635*1396829*1396829*1393229*1400429*1389629*1404029*1386029*1407629*1396836*1396836*1393236*1400436*1389636*1404036*1386036*1407636*1396828*1396828*1393228*1400428*1389628*1404028*1386028*1407628*
Rochester (United Kingdom),19175,0.5003,51.3898,1393205,1393205*1393205*1389605*1396805*1386005*1400405*1382405*1404005*1393205*1393205*1389605*1396805*1386005*1400405*1382405*1404005*1393206*1393206*1389606*1396806*1386006*1400406*1382406*1404006*1393204*1393204*1389604*1396804*1386004*1400404*1382404*1404004*1393207*1393207*1389607*1396807*1386007*1400407*1382407*1404007*1393203*1393203*1389603*1396803*1386003*1400403*1382403*1404003*1393208*1393208*1389608*1396808*1386008*1400408*1382408*1404008*1393202*1393202*1389602*1396802*1386002*1400402*1382402*1404002*1393209*1393209*1389609*1396809*1386009*1400409*1382409*1404009*1393201*1393201*1389601*1396801*1386001*1400401*1382401*1404001*
Ziguinchor,19176,-16.2666,12.5833,2789837,2789837*2789837*2786237*2793437*2782637*2797037*2779037*2800637*2789837*2789837*2786237*2793437*2782637*2797037*2779037*2800637*2789838*2789838*2786238*2793438*2782638*2797038*2779038*2800638*2789836*2789836*2786236*2793436*2782636*2797036*2779036*2800636*2789839*2789839*2786239*2793439*2782639*2797039*2779039*2800639*2789835*2789835*2786235*2793435*2782635*2797035*2779035*2800635*2789840*2789840*2786240*2793440*2782640*2797040*2779040*2800640*2789834*2789834*2786234*2793434*2782634*2797034*2779034*2800634*
Pakera Point,19177,161.8,-10.3999,3616017,3616017*3616017*3612417*3619617*3608817*3623217*3605217*3626817*3616017*3616017*3612417*3619617*3608817*3623217*3605217*3626817*3616018*3616018*3612418*3619618*3608818*3623218*3605218*3626818*3616016*3616016*3612416*3619616*3608816*3623216*3605216*3626816*3616019*3616019*3612419*3619619*3608819*3623219*3605219*3626819*3616016*3616016*3612416*3619616*3608816*3623216*3605216*3626816*3616021*3616021*3612421*3619621*3608821*3623221*3605221*3626821*3616014*3616014*3612414*3619614*3608814*3623214*3605214*3626814*
Port Vila,19184,168.3,-17.75,3882482,3882482*3882482*3878882*3886082*3875282*3889682*3871682*3893282*3882482*3882482*3878882*3886082*3875282*3889682*3871682*3893282*3882483*3882483*3878883*3886083*3875283*3889683*3871683*3893283*3882481*3882481*3878881*3886081*3875281*3889681*3871681*3893281*3882484*3882484*3878884*3886084*3875284*3889684*3871684*3893284*3882481*3882481*3878881*3886081*3875281*3889681*3871681*3893281*3882486*3882486*3878886*3886086*3875286*3889686*3871686*3893286*3882479*3882479*3878879*3886079*3875279*3889679*3871679*3893279*
Lindoe Terminal,19196,10.5333,55.4666,1245705,1245705*1245705*1242105*1249305*1238505*1252905*1234905*1256505*1245705*1245705*1242105*1249305*1238505*1252905*1234905*1256505*1245706*1245706*1242106*1249306*1238506*1252906*1234906*1256506*1245704*1245704*1242104*1249304*1238504*1252904*1234904*1256504*1245707*1245707*1242107*1249307*1238507*1252907*1234907*1256507*1245703*1245703*1242103*1249303*1238503*1252903*1234903*1256503*1245708*1245708*1242108*1249308*1238508*1252908*1234908*1256508*1245702*1245702*1242102*1249302*1238502*1252902*1234902*1256502*1245709*1245709*1242109*1249309*1238509*1252909*1234909*1256509*1245701*1245701*1242101*1249301*1238501*1252901*1234901*1256501*
Queenborough,19197,0.7363,51.4173,1389607,1389607*1389607*1386007*1393207*1382407*1396807*1378807*1400407*1389607*1389607*1386007*1393207*1382407*1396807*1378807*1400407*1389608*1389608*1386008*1393208*1382408*1396808*1378808*1400408*1389606*1389606*1386006*1393206*1382406*1396806*1378806*1400406*1389609*1389609*1386009*1393209*1382409*1396809*1378809*1400409*1389605*1389605*1386005*1393205*1382405*1396805*1378805*1400405*1389610*1389610*1386010*1393210*1382410*1396810*1378810*1400410*1389604*1389604*1386004*1393204*1382404*1396804*1378804*1400404*1389611*1389611*1386011*1393211*1382411*1396811*1378811*1400411*1389603*1389603*1386003*1393203*1382403*1396803*1378803*1400403*
Nice,19200,7.2869,43.6925,1670472,1670472*1670472*1666872*1674072*1663272*1677672*1659672*1681272*1670472*1670472*1666872*1674072*1663272*1677672*1659672*1681272*1670473*1670473*1666873*1674073*1663273*1677673*1659673*1681273*1670471*1670471*1666871*1674071*1663271*1677671*1659671*1681271*1670474*1670474*1666874*1674074*1663274*1677674*1659674*1681274*1670470*1670470*1666870*1674070*1663270*1677670*1659670*1681270*1670475*1670475*1666875*1674075*1663275*1677675*1659675*1681275*1670469*1670469*1666869*1674069*1663269*1677669*1659669*1681269*1670476*1670476*1666876*1674076*1663276*1677676*1659676*1681276*1670468*1670468*1666868*1674068*1663268*1677668*1659668*1681268*
Buchanan,19203,-10.0523,5.8571,3031099,3031099*3031099*3027499*3034699*3023899*3038299*3020299*3041899*3031099*3031099*3027499*3034699*3023899*3038299*3020299*3041899*3031100*3031100*3027500*3034700*3023900*3038300*3020300*3041900*3031098*3031098*3027498*3034698*3023898*3038298*3020298*3041898*3031101*3031101*3027501*3034701*3023901*3038301*3020301*3041901*3031097*3031097*3027497*3034697*3023897*3038297*3020297*3041897*3031102*3031102*3027502*3034702*3023902*3038302*3020302*3041902*3031096*3031096*3027496*3034696*3023896*3038296*3020296*3041896*
Pepel,19206,-13.0609,8.5701,2933869,2933869*2933869*2930269*2937469*2926669*2941069*2923069*2944669*2933869*2933869*2930269*2937469*2926669*2941069*2923069*2944669*2933870*2933870*2930270*2937470*2926670*2941070*2923070*2944670*2933868*2933868*2930268*2937468*2926668*2941068*2923068*2944668*2933871*2933871*2930271*2937471*2926671*2941071*2923071*2944671*2933867*2933867*2930267*2937467*2926667*2941067*2923067*2944667*2933872*2933872*2930272*2937472*2926672*2941072*2923072*2944672*2933866*2933866*2930266*2937466*2926666*2941066*2923066*2944666*
Santo,19207,167.1867,-15.5222,3803271,3803271*3803271*3799671*3806871*3796071*3810471*3792471*3814071*3803271*3803271*3799671*3806871*3796071*3810471*3792471*3814071*3803272*3803272*3799672*3806872*3796072*3810472*3792472*3814072*3803270*3803270*3799670*3806870*3796070*3810470*3792470*3814070*3803273*3803273*3799673*3806873*3796073*3810473*3792473*3814073*3803269*3803269*3799669*3806869*3796069*3810469*3792469*3814069*3803274*3803274*3799674*3806874*3796074*3810474*3792474*3814074*3803268*3803268*3799668*3806868*3796068*3810468*3792468*3814068*
Laajasalo Oil Harbour,19211,25.0166,60.1666,1076650,1076650*1076650*1073050*1080250*1069450*1083850*1065850*1087450*1076650*1076650*1073050*1080250*1069450*1083850*1065850*1087450*1076651*1076651*1073051*1080251*1069451*1083851*1065851*1087451*1076649*1076649*1073049*1080249*1069449*1083849*1065849*1087449*1076652*1076652*1073052*1080252*1069452*1083852*1065852*1087452*1076648*1076648*1073048*1080248*1069448*1083848*1065848*1087448*1076653*1076653*1073053*1080253*1069453*1083853*1065853*1087453*1076647*1076647*1073047*1080247*1069447*1083847*1065847*1087447*1076654*1076654*1073054*1080254*1069454*1083854*1065854*1087454*1076646*1076646*1073046*1080246*1069446*1083846*1065846*1087446*1076655*1076655*1073055*1080255*1069455*1083855*1065855*1087455*1076645*1076645*1073045*1080245*1069445*1083845*1065845*1087445*
Gwangyang,19212,127.6828,34.9322,1984876,1984876*1984876*1981276*1988476*1977676*1992076*1974076*1995676*1984876*1984876*1981276*1988476*1977676*1992076*1974076*1995676*1984877*1984877*1981277*1988477*1977677*1992077*1974077*1995677*1984875*1984875*1981275*1988475*1977675*1992075*1974075*1995675*1984878*1984878*1981278*1988478*1977678*1992078*1974078*1995678*1984874*1984874*1981274*1988474*1977674*1992074*1974074*1995674*1984879*1984879*1981279*1988479*1977679*1992079*1974079*1995679*1984873*1984873*1981273*1988473*1977673*1992073*1974073*1995673*
Colombo,19289,79.85,6.9499,2992398,2992398*2992398*2988798*2995998*2985198*2999598*2981598*3003198*2992398*2992398*2988798*2995998*2985198*2999598*2981598*3003198*2992399*2992399*2988799*2995999*2985199*2999599*2981599*3003199*2992397*2992397*2988797*2995997*2985197*2999597*2981597*3003197*2992400*2992400*2988800*2996000*2985200*2999600*2981600*3003200*2992396*2992396*2988796*2995996*2985196*2999596*2981596*3003196*2992401*2992401*2988801*2996001*2985201*2999601*2981601*3003201*2992395*2992395*2988795*2995995*2985195*2999595*2981595*3003195*
Ghent,19334,3.7881,51.1623,1400437,1400437*1400437*1396837*1404037*1393237*1407637*1389637*1411237*1400437*1400437*1396837*1404037*1393237*1407637*1389637*1411237*1400438*1400438*1396838*1404038*1393238*1407638*1389638*1411238*1400436*1400436*1396836*1404036*1393236*1407636*1389636*1411236*1400439*1400439*1396839*1404039*1393239*1407639*1389639*1411239*1400435*1400435*1396835*1404035*1393235*1407635*1389635*1411235*1400440*1400440*1396840*1404040*1393240*1407640*1389640*1411240*1400434*1400434*1396834*1404034*1393234*1407634*1389634*1411234*1400441*1400441*1396841*1404041*1393241*1407641*1389641*1411241*1400433*1400433*1396833*1404033*1393233*1407633*1389633*1411233*
Kismayu,19386,42.5443,-0.3852,3254825,3254825*3254825*3251225*3258425*3247625*3262025*3244025*3265625*3254825*3254825*3251225*3258425*3247625*3262025*3244025*3265625*3254826*3254826*3251226*3258426*3247626*3262026*3244026*3265626*3254824*3254824*3251224*3258424*3247624*3262024*3244024*3265624*3254827*3254827*3251227*3258427*3247627*3262027*3244027*3265627*3254823*3254823*3251223*3258423*3247623*3262023*3244023*3265623*3254828*3254828*3251228*3258428*3247628*3262028*3244028*3265628*3254822*3254822*3251222*3258422*3247622*3262022*3244022*3265622*
Nieuwpoort,19389,2.7166,51.15,1400427,1400427*1400427*1396827*1404027*1393227*1407627*1389627*1411227*1400427*1400427*1396827*1404027*1393227*1407627*1389627*1411227*1400428*1400428*1396828*1404028*1393228*1407628*1389628*1411228*1400426*1400426*1396826*1404026*1393226*1407626*1389626*1411226*1400429*1400429*1396829*1404029*1393229*1407629*1389629*1411229*1400425*1400425*1396825*1404025*1393225*1407625*1389625*1411225*1400430*1400430*1396830*1404030*1393230*1407630*1389630*1411230*1400424*1400424*1396824*1404024*1393224*1407624*1389624*1411224*1400431*1400431*1396831*1404031*1393231*1407631*1389631*1411231*1400423*1400423*1396823*1404023*1393223*1407623*1389623*1411223*
Monrovia,19393,-10.8,6.3499,3013091,3013091*3013091*3009491*3016691*3005891*3020291*3002291*3023891*3013091*3013091*3009491*3016691*3005891*3020291*3002291*3023891*3013092*3013092*3009492*3016692*3005892*3020292*3002292*3023892*3013090*3013090*3009490*3016690*3005890*3020290*3002290*3023890*3013093*3013093*3009493*3016693*3005893*3020293*3002293*3023893*3013089*3013089*3009489*3016689*3005889*3020289*3002289*3023889*3013094*3013094*3009494*3016694*3005894*3020294*3002294*3023894*3013088*3013088*3009488*3016688*3005888*3020288*3002288*3023888*
Oakham Ness,19396,0.6333,51.4166,1389606,1389606*1389606*1386006*1393206*1382406*1396806*1378806*1400406*1389606*1389606*1386006*1393206*1382406*1396806*1378806*1400406*1389607*1389607*1386007*1393207*1382407*1396807*1378807*1400407*1389605*1389605*1386005*1393205*1382405*1396805*1378805*1400405*1389608*1389608*1386008*1393208*1382408*1396808*1378808*1400408*1389604*1389604*1386004*1393204*1382404*1396804*1378804*1400404*1389609*1389609*1386009*1393209*1382409*1396809*1378809*1400409*1389603*1389603*1386003*1393203*1382403*1396803*1378803*1400403*1389610*1389610*1386010*1393210*1382410*1396810*1378810*1400410*1389602*1389602*1386002*1393202*1382402*1396802*1378802*1400402*
Donghae,19398,129.1301,37.4911,1894891,1894891*1894891*1891291*1898491*1887691*1902091*1884091*1905691*1894891*1894891*1891291*1898491*1887691*1902091*1884091*1905691*1894892*1894892*1891292*1898492*1887692*1902092*1884092*1905692*1894890*1894890*1891290*1898490*1887690*1902090*1884090*1905690*1894893*1894893*1891293*1898493*1887693*1902093*1884093*1905693*1894889*1894889*1891289*1898489*1887689*1902089*1884089*1905689*1894894*1894894*1891294*1898494*1887694*1902094*1884094*1905694*1894888*1894888*1891288*1898488*1887688*1902088*1884088*1905688*
Paimboeuf,19401,-2.0361,47.2902,1540779,1540779*1540779*1537179*1544379*1533579*1547979*1529979*1551579*1540779*1540779*1537179*1544379*1533579*1547979*1529979*1551579*1540780*1540780*1537180*1544380*1533580*1547980*1529980*1551580*1540778*1540778*1537178*1544378*1533578*1547978*1529978*1551578*1540781*1540781*1537181*1544381*1533581*1547981*1529981*1551581*1540777*1540777*1537177*1544377*1533577*1547977*1529977*1551577*1540782*1540782*1537182*1544382*1533582*1547982*1529982*1551582*1540776*1540776*1537176*1544376*1533576*1547976*1529976*1551576*1540783*1540783*1537183*1544383*1533583*1547983*1529983*1551583*1540775*1540775*1537175*1544375*1533575*1547975*1529975*1551575*
