Brooklyn Cruise Terminal,15401,40016,-74.0134,40.6826,1777659,1781256*1781257*1781258*1781259*1781260*1781261*1781262*1784856*1784857*1784858*1784859*1784860*1784861*1784862*1788456*1788457*1788458*1788459*1788460*1788461*1788462*1766856*1766857*1766858*1766859*1766860*1766861*1766862*1770456*1770457*1770458*1770459*1770460*1770461*1770462*1774056*1774057*1774058*1774059*1774060*1774061*1774062*1777656*1777657*1777658*1777659*1777660*1777661*1777662*
South Brooklyn Marine Terminal,15401,40017,-74.0148,40.6591,1777659,1781256*1781257*1781258*1781259*1781260*1781261*1781262*1784856*1784857*1784858*1784859*1784860*1784861*1784862*1788456*1788457*1788458*1788459*1788460*1788461*1788462*1766856*1766857*1766858*1766859*1766860*1766861*1766862*1770456*1770457*1770458*1770459*1770460*1770461*1770462*1774056*1774057*1774058*1774059*1774060*1774061*1774062*1777656*1777657*1777658*1777659*1777660*1777661*1777662*
Global Marine Terminal,15401,40018,-74.0804,40.674,1777659,1781256*1781257*1781258*1781259*1781260*1781261*1781262*1784856*1784857*1784858*1784859*1784860*1784861*1784862*1788456*1788457*1788458*1788459*1788460*1788461*1788462*1766856*1766857*1766858*1766859*1766860*1766861*1766862*1770456*1770457*1770458*1770459*1770460*1770461*1770462*1774056*1774057*1774058*1774059*1774060*1774061*1774062*1777656*1777657*1777658*1777659*1777660*1777661*1777662*
Duraport,15401,40019,-74.1223,40.6463,1777658,1781255*1781256*1781257*1781258*1781259*1781260*1781261*1784855*1784856*1784857*1784858*1784859*1784860*1784861*1788455*1788456*1788457*1788458*1788459*1788460*1788461*1766855*1766856*1766857*1766858*1766859*1766860*1766861*1770455*1770456*1770457*1770458*1770459*1770460*1770461*1774055*1774056*1774057*1774058*1774059*1774060*1774061*1777655*1777656*1777657*1777658*1777659*1777660*1777661*
Niagra Mohawk Terminal,15401,38960,-73.7639,42.5949,1709262,1720064*1720065*1720066*1698458*1698459*1698460*1698461*1698462*1698463*1698464*1698465*1698466*1702058*1702059*1702060*1702061*1702062*1702063*1702064*1702065*1702066*1705658*1705659*1705660*1705661*1705662*1705663*1705664*1705665*1705666*1709258*1709259*1709260*1709261*1709262*1709263*1709264*1709265*1709266*1712858*1712859*1712860*1712861*1712862*1712863*1712864*1712865*1712866*1716458*1716459*1716460*1716461*1716462*1716463*1716464*1716465*1716466*1720058*1720059*1720060*1720061*1720062*1720063*
Gordon Terminal,15401,39411,-74.1014,40.6507,1777658,1781255*1781256*1781257*1781258*1781259*1781260*1781261*1784855*1784856*1784857*1784858*1784859*1784860*1784861*1788455*1788456*1788457*1788458*1788459*1788460*1788461*1766855*1766856*1766857*1766858*1766859*1766860*1766861*1770455*1770456*1770457*1770458*1770459*1770460*1770461*1774055*1774056*1774057*1774058*1774059*1774060*1774061*1777655*1777656*1777657*1777658*1777659*1777660*1777661*
IMTT Bayonne,15401,39399,-74.1111,40.6527,1777658,1781255*1781256*1781257*1781258*1781259*1781260*1781261*1784855*1784856*1784857*1784858*1784859*1784860*1784861*1788455*1788456*1788457*1788458*1788459*1788460*1788461*1766855*1766856*1766857*1766858*1766859*1766860*1766861*1770455*1770456*1770457*1770458*1770459*1770460*1770461*1774055*1774056*1774057*1774058*1774059*1774060*1774061*1777655*1777656*1777657*1777658*1777659*1777660*1777661*
Bayway Terminal,15401,37002,-74.2191,40.6362,1777657,1781254*1781255*1781256*1781257*1781258*1781259*1781260*1784854*1784855*1784856*1784857*1784858*1784859*1784860*1788454*1788455*1788456*1788457*1788458*1788459*1788460*1766854*1766855*1766856*1766857*1766858*1766859*1766860*1770454*1770455*1770456*1770457*1770458*1770459*1770460*1774054*1774055*1774056*1774057*1774058*1774059*1774060*1777654*1777655*1777656*1777657*1777658*1777659*1777660*
Castle Bronx,15401,37004,-73.9074,40.801,1770460,1781257*1781258*1781259*1781260*1781261*1781262*1781263*1759657*1759658*1759659*1759660*1759661*1759662*1759663*1763257*1763258*1763259*1763260*1763261*1763262*1763263*1766857*1766858*1766859*1766860*1766861*1766862*1766863*1770457*1770458*1770459*1770460*1770461*1770462*1770463*1774057*1774058*1774059*1774060*1774061*1774062*1774063*1777657*1777658*1777659*1777660*1777661*1777662*1777663*
Hess - Second Reserve Terminal,15401,37005,-74.2423,40.5601,1781257,1781254*1781255*1781256*1781257*1781258*1781259*1781260*1784854*1784855*1784856*1784857*1784858*1784859*1784860*1788454*1788455*1788456*1788457*1788458*1788459*1788460*1792054*1792055*1792056*1792057*1792058*1792059*1792060*1770454*1770455*1770456*1770457*1770458*1770459*1770460*1774054*1774055*1774056*1774057*1774058*1774059*1774060*1777654*1777655*1777656*1777657*1777658*1777659*1777660*
Con ED Hudson Ave.,15401,37006,-73.9815,40.705,1774060,1781257*1781258*1781259*1781260*1781261*1781262*1781263*1784857*1784858*1784859*1784860*1784861*1784862*1784863*1763257*1763258*1763259*1763260*1763261*1763262*1763263*1766857*1766858*1766859*1766860*1766861*1766862*1766863*1770457*1770458*1770459*1770460*1770461*1770462*1770463*1774057*1774058*1774059*1774060*1774061*1774062*1774063*1777657*1777658*1777659*1777660*1777661*1777662*1777663*
New York Terminal (EX Croda storage),15401,37007,-74.197,40.6392,1777658,1781255*1781256*1781257*1781258*1781259*1781260*1781261*1784855*1784856*1784857*1784858*1784859*1784860*1784861*1788455*1788456*1788457*1788458*1788459*1788460*1788461*1766855*1766856*1766857*1766858*1766859*1766860*1766861*1770455*1770456*1770457*1770458*1770459*1770460*1770461*1774055*1774056*1774057*1774058*1774059*1774060*1774061*1777655*1777656*1777657*1777658*1777659*1777660*1777661*
Kinder Morgan- Carteret,15401,37008,-74.212,40.5865,1781257,1781254*1781255*1781256*1781257*1781258*1781259*1781260*1784854*1784855*1784856*1784857*1784858*1784859*1784860*1788454*1788455*1788456*1788457*1788458*1788459*1788460*1792054*1792055*1792056*1792057*1792058*1792059*1792060*1770454*1770455*1770456*1770457*1770458*1770459*1770460*1774054*1774055*1774056*1774057*1774058*1774059*1774060*1777654*1777655*1777656*1777657*1777658*1777659*1777660*
Kinder Morgan - Staten Island,15401,37009,-74.2417,40.5439,1781257,1781254*1781255*1781256*1781257*1781258*1781259*1781260*1784854*1784855*1784856*1784857*1784858*1784859*1784860*1788454*1788455*1788456*1788457*1788458*1788459*1788460*1792054*1792055*1792056*1792057*1792058*1792059*1792060*1770454*1770455*1770456*1770457*1770458*1770459*1770460*1774054*1774055*1774056*1774057*1774058*1774059*1774060*1777654*1777655*1777656*1777657*1777658*1777659*1777660*
Port Kembla Grain Terminal,17572,42716,150.8924,-34.4532,4483508,4472705*4472706*4472707*4472708*4472709*4472710*4472711*4476305*4476306*4476307*4476308*4476309*4476310*4476311*4479905*4479906*4479907*4479908*4479909*4479910*4479911*4483505*4483506*4483507*4483508*4483509*4483510*4483511*4487105*4487106*4487107*4487108*4487109*4487110*4487111*4490705*4490706*4490707*4490708*4490709*4490710*4490711*4494305*4494306*4494307*4494308*4494309*4494310*4494311*
Port Kembla Steel Terminal,17572,42717,150.891,-34.4618,4483508,4472705*4472706*4472707*4472708*4472709*4472710*4472711*4476305*4476306*4476307*4476308*4476309*4476310*4476311*4479905*4479906*4479907*4479908*4479909*4479910*4479911*4483505*4483506*4483507*4483508*4483509*4483510*4483511*4487105*4487106*4487107*4487108*4487109*4487110*4487111*4490705*4490706*4490707*4490708*4490709*4490710*4490711*4494305*4494306*4494307*4494308*4494309*4494310*4494311*
Port Kembla Gateway (Common User Facility),17572,42718,150.9009,-34.4704,4483509,4472706*4472707*4472708*4472709*4472710*4472711*4472712*4476306*4476307*4476308*4476309*4476310*4476311*4476312*4479906*4479907*4479908*4479909*4479910*4479911*4479912*4483506*4483507*4483508*4483509*4483510*4483511*4483512*4487106*4487107*4487108*4487109*4487110*4487111*4487112*4490706*4490707*4490708*4490709*4490710*4490711*4490712*4494306*4494307*4494308*4494309*4494310*4494311*4494312*
BP (Toledo Refinery),17601,39010,-83.4527,41.6792,1741565,1741568*1741569*1745161*1745162*1745163*1745164*1745165*1745166*1745167*1745168*1745169*1748761*1748762*1748763*1748764*1748765*1748766*1748767*1748768*1748769*1752361*1752362*1752363*1752364*1752365*1752366*1752367*1752368*1752369*1730761*1730762*1730763*1730764*1730765*1730766*1730767*1730768*1730769*1734361*1734362*1734363*1734364*1734365*1734366*1734367*1734368*1734369*1737961*1737962*1737963*1737964*1737965*1737966*1737967*1737968*1737969*1741561*1741562*1741563*1741564*1741565*1741566*1741567*
Midwest Terminal,17601,39015,-83.4709,41.6874,1741565,1741568*1741569*1745161*1745162*1745163*1745164*1745165*1745166*1745167*1745168*1745169*1748761*1748762*1748763*1748764*1748765*1748766*1748767*1748768*1748769*1752361*1752362*1752363*1752364*1752365*1752366*1752367*1752368*1752369*1730761*1730762*1730763*1730764*1730765*1730766*1730767*1730768*1730769*1734361*1734362*1734363*1734364*1734365*1734366*1734367*1734368*1734369*1737961*1737962*1737963*1737964*1737965*1737966*1737967*1737968*1737969*1741561*1741562*1741563*1741564*1741565*1741566*1741567*
Haeju Cargo Terminal,17623,45974,125.699,37.9966,1876856,1880453*1880454*1880455*1880456*1880457*1880458*1880459*1884053*1884054*1884055*1884056*1884057*1884058*1884059*1887653*1887654*1887655*1887656*1887657*1887658*1887659*1866053*1866054*1866055*1866056*1866057*1866058*1866059*1869653*1869654*1869655*1869656*1869657*1869658*1869659*1873253*1873254*1873255*1873256*1873257*1873258*1873259*1876853*1876854*1876855*1876856*1876857*1876858*1876859*
Terminal 2,17636,19202,-122.7016,45.6361,1597172,1600768*1600769*1600770*1600771*1600772*1600773*1600774*1600775*1600776*1604368*1604369*1604370*1604371*1604372*1604373*1604374*1604375*1604376*1607968*1607969*1607970*1607971*1607972*1607973*1607974*1607975*1607976*1586368*1586369*1586370*1586371*1586372*1586373*1586374*1586375*1586376*1589968*1589969*1589970*1589971*1589972*1589973*1589974*1589975*1589976*1593568*1593569*1593570*1593571*1593572*1593573*1593574*1593575*1593576*1597168*1597169*1597170*1597171*1597172*1597173*1597174*1597175*1597176*
Terminal 5,17636,42977,-122.7332,45.6488,1597172,1600768*1600769*1600770*1600771*1600772*1600773*1600774*1600775*1600776*1604368*1604369*1604370*1604371*1604372*1604373*1604374*1604375*1604376*1607968*1607969*1607970*1607971*1607972*1607973*1607974*1607975*1607976*1586368*1586369*1586370*1586371*1586372*1586373*1586374*1586375*1586376*1589968*1589969*1589970*1589971*1589972*1589973*1589974*1589975*1589976*1593568*1593569*1593570*1593571*1593572*1593573*1593574*1593575*1593576*1597168*1597169*1597170*1597171*1597172*1597173*1597174*1597175*1597176*
Terminal 3,17636,45358,-122.7091,45.6383,1597172,1600768*1600769*1600770*1600771*1600772*1600773*1600774*1600775*1600776*1604368*1604369*1604370*1604371*1604372*1604373*1604374*1604375*1604376*1607968*1607969*1607970*1607971*1607972*1607973*1607974*1607975*1607976*1586368*1586369*1586370*1586371*1586372*1586373*1586374*1586375*1586376*1589968*1589969*1589970*1589971*1589972*1589973*1589974*1589975*1589976*1593568*1593569*1593570*1593571*1593572*1593573*1593574*1593575*1593576*1597168*1597169*1597170*1597171*1597172*1597173*1597174*1597175*1597176*
Terminal 4,17636,45359,-122.7182,45.6441,1597172,1600768*1600769*1600770*1600771*1600772*1600773*1600774*1600775*1600776*1604368*1604369*1604370*1604371*1604372*1604373*1604374*1604375*1604376*1607968*1607969*1607970*1607971*1607972*1607973*1607974*1607975*1607976*1586368*1586369*1586370*1586371*1586372*1586373*1586374*1586375*1586376*1589968*1589969*1589970*1589971*1589972*1589973*1589974*1589975*1589976*1593568*1593569*1593570*1593571*1593572*1593573*1593574*1593575*1593576*1597168*1597169*1597170*1597171*1597172*1597173*1597174*1597175*1597176*
Hungnam Cargo Terminal,17645,45979,127.6225,39.8351,1808476,1819273*1819274*1819275*1819276*1819277*1819278*1819279*1797673*1797674*1797675*1797676*1797677*1797678*1797679*1801273*1801274*1801275*1801276*1801277*1801278*1801279*1804873*1804874*1804875*1804876*1804877*1804878*1804879*1808473*1808474*1808475*1808476*1808477*1808478*1808479*1812073*1812074*1812075*1812076*1812077*1812078*1812079*1815673*1815674*1815675*1815676*1815677*1815678*1815679*
Military Base (Ream Base),17653,39251,103.546,10.7105,2855835,2852232*2852233*2852234*2852235*2852236*2852237*2852238*2855832*2855833*2855834*2855835*2855836*2855837*2855838*2859432*2859433*2859434*2859435*2859436*2859437*2859438*2863032*2863033*2863034*2863035*2863036*2863037*2863038*2866632*2866633*2866634*2866635*2866636*2866637*2866638*2845032*2845033*2845034*2845035*2845036*2845037*2845038*2848632*2848633*2848634*2848635*2848636*2848637*2848638*
Sihanoukville Terminal,17653,43777,103.508,10.6454,2859435,2852232*2852233*2852234*2852235*2852236*2852237*2852238*2855832*2855833*2855834*2855835*2855836*2855837*2855838*2859432*2859433*2859434*2859435*2859436*2859437*2859438*2863032*2863033*2863034*2863035*2863036*2863037*2863038*2866632*2866633*2866634*2866635*2866636*2866637*2866638*2870232*2870233*2870234*2870235*2870236*2870237*2870238*2848632*2848633*2848634*2848635*2848636*2848637*2848638*
Oil Terminal,17653,39252,103.5464,10.7169,2855835,2852232*2852233*2852234*2852235*2852236*2852237*2852238*2855832*2855833*2855834*2855835*2855836*2855837*2855838*2859432*2859433*2859434*2859435*2859436*2859437*2859438*2863032*2863033*2863034*2863035*2863036*2863037*2863038*2866632*2866633*2866634*2866635*2866636*2866637*2866638*2845032*2845033*2845034*2845035*2845036*2845037*2845038*2848632*2848633*2848634*2848635*2848636*2848637*2848638*
Sealine Offshore,17653,39253,103.5451,10.7158,2855835,2852232*2852233*2852234*2852235*2852236*2852237*2852238*2855832*2855833*2855834*2855835*2855836*2855837*2855838*2859432*2859433*2859434*2859435*2859436*2859437*2859438*2863032*2863033*2863034*2863035*2863036*2863037*2863038*2866632*2866633*2866634*2866635*2866636*2866637*2866638*2845032*2845033*2845034*2845035*2845036*2845037*2845038*2848632*2848633*2848634*2848635*2848636*2848637*2848638*
Shell Terminal,17662,18282,135.87,-34.7237,4494158,4504960*4504961*4483355*4483356*4483357*4483358*4483359*4483360*4483361*4486955*4486956*4486957*4486958*4486959*4486960*4486961*4490555*4490556*4490557*4490558*4490559*4490560*4490561*4494155*4494156*4494157*4494158*4494159*4494160*4494161*4497755*4497756*4497757*4497758*4497759*4497760*4497761*4501355*4501356*4501357*4501358*4501359*4501360*4501361*4504955*4504956*4504957*4504958*4504959*
Loviisa,17664,44872,26.2524,60.4111,1065862,1065857*1065858*1065859*1065860*1065861*1065862*1065863*1065864*1065865*1065866*1065867*1069457*1069458*1069459*1069460*1069461*1069462*1069463*1069464*1069465*1069466*1069467*1073057*1073058*1073059*1073060*1073061*1073062*1073063*1073064*1073065*1073066*1073067*1076657*1076658*1076659*1076660*1076661*1076662*1076663*1076664*1076665*1076666*1076667*1055057*1055058*1055059*1055060*1055061*1055062*1055063*1055064*1055065*1055066*1055067*1058657*1058658*1058659*1058660*1058661*1058662*1058663*1058664*1058665*1058666*1058667*1062257*1062258*1062259*1062260*1062261*1062262*1062263*1062264*1062265*1062266*1062267*
Hess Terminal,17711,39003,-77.9501,34.2184,2008020,2018817*2018818*2018819*2018820*2018821*2018822*2018823*1997217*1997218*1997219*1997220*1997221*1997222*1997223*2000817*2000818*2000819*2000820*2000821*2000822*2000823*2004417*2004418*2004419*2004420*2004421*2004422*2004423*2008017*2008018*2008019*2008020*2008021*2008022*2008023*2011617*2011618*2011619*2011620*2011621*2011622*2011623*2015217*2015218*2015219*2015220*2015221*2015222*2015223*
BP Amoco,17711,39005,-77.9524,34.1823,2011620,2018817*2018818*2018819*2018820*2018821*2018822*2018823*2022417*2022418*2022419*2022420*2022421*2022422*2022423*2000817*2000818*2000819*2000820*2000821*2000822*2000823*2004417*2004418*2004419*2004420*2004421*2004422*2004423*2008017*2008018*2008019*2008020*2008021*2008022*2008023*2011617*2011618*2011619*2011620*2011621*2011622*2011623*2015217*2015218*2015219*2015220*2015221*2015222*2015223*
Vopak South,17711,37067,-77.9518,34.1774,2011620,2018817*2018818*2018819*2018820*2018821*2018822*2018823*2022417*2022418*2022419*2022420*2022421*2022422*2022423*2000817*2000818*2000819*2000820*2000821*2000822*2000823*2004417*2004418*2004419*2004420*2004421*2004422*2004423*2008017*2008018*2008019*2008020*2008021*2008022*2008023*2011617*2011618*2011619*2011620*2011621*2011622*2011623*2015217*2015218*2015219*2015220*2015221*2015222*2015223*
Vopak North,17711,37068,-77.9528,34.2094,2008020,2018817*2018818*2018819*2018820*2018821*2018822*2018823*1997217*1997218*1997219*1997220*1997221*1997222*1997223*2000817*2000818*2000819*2000820*2000821*2000822*2000823*2004417*2004418*2004419*2004420*2004421*2004422*2004423*2008017*2008018*2008019*2008020*2008021*2008022*2008023*2011617*2011618*2011619*2011620*2011621*2011622*2011623*2015217*2015218*2015219*2015220*2015221*2015222*2015223*
Invista,17711,39018,-77.9799,34.3155,2004420,1993617*1993618*1993619*1993620*1993621*1993622*1993623*1997217*1997218*1997219*1997220*1997221*1997222*1997223*2000817*2000818*2000819*2000820*2000821*2000822*2000823*2004417*2004418*2004419*2004420*2004421*2004422*2004423*2008017*2008018*2008019*2008020*2008021*2008022*2008023*2011617*2011618*2011619*2011620*2011621*2011622*2011623*2015217*2015218*2015219*2015220*2015221*2015222*2015223*
Wonsan Oil Terminal,17781,43687,127.3671,39.2268,1830073,1819270*1819271*1819272*1819273*1819274*1819275*1819276*1822870*1822871*1822872*1822873*1822874*1822875*1822876*1826470*1826471*1826472*1826473*1826474*1826475*1826476*1830070*1830071*1830072*1830073*1830074*1830075*1830076*1833670*1833671*1833672*1833673*1833674*1833675*1833676*1837270*1837271*1837272*1837273*1837274*1837275*1837276*1840870*1840871*1840872*1840873*1840874*1840875*1840876*
Wonsan,17781,43068,127.4344,39.1693,1833674,1822871*1822872*1822873*1822874*1822875*1822876*1822877*1826471*1826472*1826473*1826474*1826475*1826476*1826477*1830071*1830072*1830073*1830074*1830075*1830076*1830077*1833671*1833672*1833673*1833674*1833675*1833676*1833677*1837271*1837272*1837273*1837274*1837275*1837276*1837277*1840871*1840872*1840873*1840874*1840875*1840876*1840877*1844471*1844472*1844473*1844474*1844475*1844476*1844477*
Ras Budran Oil Terminal,17783,18433,33.1805,28.9543,2199931,2203528*2203529*2203530*2203531*2203532*2203533*2203534*2207128*2207129*2207130*2207131*2207132*2207133*2207134*2210728*2210729*2210730*2210731*2210732*2210733*2210734*2189128*2189129*2189130*2189131*2189132*2189133*2189134*2192728*2192729*2192730*2192731*2192732*2192733*2192734*2196328*2196329*2196330*2196331*2196332*2196333*2196334*2199928*2199929*2199930*2199931*2199932*2199933*2199934*
Port Pirie Terminal,17799,36532,138.0166,-33.1827,4436580,4443777*4443778*4443779*4443780*4443781*4443782*4443783*4447377*4447378*4447379*4447380*4447381*4447382*4447383*4425777*4425778*4425779*4425780*4425781*4425782*4425783*4429377*4429378*4429379*4429380*4429381*4429382*4429383*4432977*4432978*4432979*4432980*4432981*4432982*4432983*4436577*4436578*4436579*4436580*4436581*4436582*4436583*4440177*4440178*4440179*4440180*4440181*4440182*4440183*
Oil Terminal,17799,45016,138.012,-33.1793,4436580,4443777*4443778*4443779*4443780*4443781*4443782*4443783*4447377*4447378*4447379*4447380*4447381*4447382*4447383*4425777*4425778*4425779*4425780*4425781*4425782*4425783*4429377*4429378*4429379*4429380*4429381*4429382*4429383*4432977*4432978*4432979*4432980*4432981*4432982*4432983*4436577*4436578*4436579*4436580*4436581*4436582*4436583*4440177*4440178*4440179*4440180*4440181*4440182*4440183*
Enagas LNG Terninal (Escombreras Basin),17803,20041,-0.9577,37.5745,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Inflammable (Escombreras Basin),17803,20025,-0.9335,37.5773,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Alfonso XII Quay (Cartagena Basin),17803,40824,-0.9822,37.5967,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Santa Lucia (Cartagena Basin),17803,40825,-0.973,37.595,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Navantia; Cartagena,17803,45498,-0.998,37.5959,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
San Pedro (Cartagena Basin),17803,40826,-0.9733,37.5919,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Curra Quay (Cartagena Basin),17803,40828,-0.9795,37.5891,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Principe Felipe Quay (Escombreras Basin),17803,40829,-0.9579,37.5712,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Isaac Peral Quay (Escombreras Basin),17803,40830,-0.9527,37.5707,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Costa Remolcadores Quay (Escombreras Basin),17803,40831,-0.9519,37.5689,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Solid Bulk Terminal (Escombreras Basin),17803,40832,-0.969,37.5612,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
SW Breakwater (Escombreras Basin),17803,40833,-0.9762,37.564,1889990,1879187*1879188*1879189*1879190*1879191*1879192*1879193*1882787*1882788*1882789*1882790*1882791*1882792*1882793*1886387*1886388*1886389*1886390*1886391*1886392*1886393*1889987*1889988*1889989*1889990*1889991*1889992*1889993*1893587*1893588*1893589*1893590*1893591*1893592*1893593*1897187*1897188*1897189*1897190*1897191*1897192*1897193*1900787*1900788*1900789*1900790*1900791*1900792*1900793*
Eikefet Terminal,17816,44235,5.5497,60.7022,1054855,1054850*1054851*1054852*1054853*1054854*1054855*1054856*1054857*1054858*1054859*1054860*1058450*1058451*1058452*1058453*1058454*1058455*1058456*1058457*1058458*1058459*1058460*1062050*1062051*1062052*1062053*1062054*1062055*1062056*1062057*1062058*1062059*1062060*1065650*1065651*1065652*1065653*1065654*1065655*1065656*1065657*1065658*1065659*1065660*1044050*1044051*1044052*1044053*1044054*1044055*1044056*1044057*1044058*1044059*1044060*1047650*1047651*1047652*1047653*1047654*1047655*1047656*1047657*1047658*1047659*1047660*1051250*1051251*1051252*1051253*1051254*1051255*1051256*1051257*1051258*1051259*1051260*
Infinita Terminal,17821,42619,0.0137,39.9499,1803600,1814400*1814401*1814402*1814403*1792797*1792798*1792799*1792800*1792801*1792802*1792803*1796397*1796398*1796399*1796400*1796401*1796402*1796403*1799997*1799998*1799999*1800000*1800001*1800002*1800003*1803597*1803598*1803599*1803600*1803601*1803602*1803603*1807197*1807198*1807199*1807200*1807201*1807202*1807203*1810797*1810798*1810799*1810800*1810801*1810802*1810803*1814397*1814398*1814399*
Leatransa Terminal,17821,36878,0.0202,39.9749,1803600,1814400*1814401*1814402*1814403*1792797*1792798*1792799*1792800*1792801*1792802*1792803*1796397*1796398*1796399*1796400*1796401*1796402*1796403*1799997*1799998*1799999*1800000*1800001*1800002*1800003*1803597*1803598*1803599*1803600*1803601*1803602*1803603*1807197*1807198*1807199*1807200*1807201*1807202*1807203*1810797*1810798*1810799*1810800*1810801*1810802*1810803*1814397*1814398*1814399*
BP Refinery (Castellon),17821,36879,0.0041,39.9504,1803600,1814400*1814401*1814402*1814403*1792797*1792798*1792799*1792800*1792801*1792802*1792803*1796397*1796398*1796399*1796400*1796401*1796402*1796403*1799997*1799998*1799999*1800000*1800001*1800002*1800003*1803597*1803598*1803599*1803600*1803601*1803602*1803603*1807197*1807198*1807199*1807200*1807201*1807202*1807203*1810797*1810798*1810799*1810800*1810801*1810802*1810803*1814397*1814398*1814399*
North Basin,17821,43034,0.0255,39.9668,1803600,1814400*1814401*1814402*1814403*1792797*1792798*1792799*1792800*1792801*1792802*1792803*1796397*1796398*1796399*1796400*1796401*1796402*1796403*1799997*1799998*1799999*1800000*1800001*1800002*1800003*1803597*1803598*1803599*1803600*1803601*1803602*1803603*1807197*1807198*1807199*1807200*1807201*1807202*1807203*1810797*1810798*1810799*1810800*1810801*1810802*1810803*1814397*1814398*1814399*
